"tweet_id"	"query"	"word"	"th"	"ni"	"gruppe"	"adj"	"opp"	0	1	"0'"	"1'"
"t741927041314983936"	"pattern3_why_does_entity_want_concept"	"I liked a @YouTube video https://t.co/QXpVdvddd2 Brexit Reportage ( #1 ) Calais , Going to Jungle ' Why do you want to come to the UK ?'"	"t"	"t"	"t"			"I"	"YouTube video"		
"t741927041314983936"	"pattern3_why_does_entity_want_concept"	"I liked a @YouTube video https://t.co/QXpVdvddd2 Brexit Reportage ( #1 ) Calais , Going to Jungle ' Why do you want to come to the UK ?'"	"t"	"t"	"t"			"you"	"come to the UK"		
"t736086257562882049"	"pattern3_why_does_entity_want_concept"	"@RJohnDickinson @grb090423 why does the #EU want our tax number - next it will be adding taxs , schauble wants petrol tax #Brexit"	"t"	"t"	"t"			"#EU"	"our tax number"		
"t742447728370798593"	"pattern3_why_does_entity_want_concept"	"If David Cameron felt Brexit would be an unmitigated disaster why did he want a referendum ? #Justasking"	"t"	"t"	"t"			"David Cameron"	"referendum"		
"t745976218412027904"	"pattern3_why_does_entity_want_concept"	"@pierre_hardy_ Why do you want an Undemocratic Federal United States of Europe ? Just curious ."	"t"	"t"	"t"			"you"	"Undemocratic Federal United States of Europe"		
"t735530459652706304"	"pattern3_why_does_entity_want_concept"	"Why does a Yank support UK withdrawal from EU ? Because I support self-determination & smaller govt & the EU is anything but that . #Brexit"	"t"	"t"	"t"			"Yank"	"UK withdrawal from EU"		
"t745550900911955968"	"pattern3_why_does_entity_want_concept"	"@sarahwollaston @pigreen1 So why did you support Brexit for so long ?"	"t"	"t"	"t"			"you"	"Brexit"		
"t738857507968417792"	"pattern3_why_does_entity_want_concept"	"Exactly ! So why do people want #VoteLeave to have economic policy ? None of this is making any sense , it 's not a GE https://t.co/gnYO5tlLbr"	"t"	"t"	"t"			"people"	"#VoteLeave"		
"t736160949883797506"	"pattern3_why_does_entity_want_concept"	"@JAFF3 @Gjon777 why do you want to remain ? Where do you live ? Work ?"	"t"	"t"	"t"			"you"	"remain"		
"t742164200047280128"	"pattern3_why_does_entity_want_concept"	"Hey , LGBT community , why do you support a political party that enables people who want to kill you ? https://t.co/qdxwqxn9pc"	"t"	"t"	"t"			"LGBT community"	"political party that enables people who want to kill you"		
"t742725309888237568"	"pattern3_why_does_entity_want_concept"	"Why do Liverpool Fans support the BREXIT ? Coz they dont play in Europe ... #LiverpoolFC"	"t"	"t"	"t"			"Liverpool Fans"	"BREXIT"		
"t733410361009901569"	"pattern3_why_does_entity_want_concept"	"RT elpaisinenglish : Why does Ryanair want Brits to vote against Brexit in the upcoming referendum ? https://t.co/DpMTuGNuH9 #EUref #Britain …"	"t"	"t"	"t"			"Ryanair"	"Brits to vote against Brexit"		
"t745535811156770816"	"pattern3_why_does_entity_want_concept"	"@hoisin @David_Cameron But @George_Osborne says only the ' very rich ' want #Brexit So why do these millionaires want federalisation ?"	"t"	"t"	"t"			"the 'very rich'"	"#Brexit"		
"t742845491155734530"	"pattern3_why_does_entity_want_concept"	"@QuarkFuture I’m confused why do you want to do what Mr Putin wants you to do ? https://t.co/mIPR5VOb9E"	"t"	"t"	"t"			"you"	"do what Mr Putin wants you to do"		
"t735568983957602305"	"pattern3_why_does_entity_want_concept"	"@TheRedRag #Labour MP Frank Field in Times urging ' vote #Brexit to get rid of @David_Cameron ' Why do you suppose Labour want to remove DC ?"	"t"	"t"	"t"			"Labour"	"remove DC"		
"t744814074827968512"	"pattern3_why_does_entity_want_concept"	"@EdgarBlamm Why do they want us out ? To lift the burden on business as in no working rights , no human rights . Its a trap ."	"t"	"t"	"t"			"they"	"us out"		
"t739749743203655680"	"pattern3_why_does_entity_want_concept"	"FACT : we send £350 million to the EU every week . Why does @timfarron want that money in the hands of unelected eurocrats ?"	"t"	"t"	"t"			"timfarron"	"money in the hands of unelected eurocrats"		
"t743856205383204865"	"pattern3_why_does_entity_want_concept"	"If Cameron & Corbyn treasure democracy , why do they want to hand UK & its ppl to the undemocratic , unelected EU commission Confusing #Brexit"	"t"	"t"	"t"			"Cameron & Corbyn"	"hand UK & its ppl to the undemocratic , unelected EU commission"		
"t745681032318328833"	"pattern3_why_does_entity_want_concept"	"@Angelheartnight @SharnOfTheDEAD wait why do you guys want to leave Europe ?"	"t"	"t"	"t"			"you guys"	"leave Europe"		
"t730292412946493440"	"pattern3_why_does_entity_want_concept"	"#r4today Why does Boris support Brexit ? He calculates it gives him the best chance of succeeding Dave . er . that 's it ."	"t"	"t"	"t"			"Boris"	"Brexit"		
"t739188281846444033"	"pattern3_why_does_entity_want_concept"	"@mike_e_ralph why do remainers want tether themselves to the slowest growing most bankrupt part of the world economy ?"	"t"	"t"	"t"			"remainers"	"tether themselves"		
"t738815200791547904"	"pattern3_why_does_entity_want_concept"	"@h_sharma @UK__News Why did all #Tories back it then and the most enthusiastic are those leading the #Brexit case ?"	"t"	"t"	"t"			"Tories"	"it"		"#Brexit case"
"t740329172657180673"	"pattern3_why_does_entity_want_concept"	"@TobiasCharles Toby why do you want to stay ? Listen to your brother ."	"t"	"t"	"t"			"Toby"	"stay"		
"t731598477201948672"	"pattern3_why_does_entity_want_concept"	"AngusMacNeilSNP : Wonder if #Brexit ers who opposed Scottish independence ask themselves why do they want to "" break … https://t.co/gQzBvyzNtw"	"t"	"t"	"t"			"#Brexit ers"	"Scottish independence"		
"t731598477201948672"	"pattern3_why_does_entity_want_concept"	"AngusMacNeilSNP : Wonder if #Brexit ers who opposed Scottish independence ask themselves why do they want to "" break … https://t.co/gQzBvyzNtw"	"t"	"t"	"t"			"they"	"break"		
